customer_id,customer_name,gender,age,customer_segment,city,region,registration_date
C01634,PT Prima Logistik,,,Small Business,North Jakarta,Jakarta,2025-02-16
C01635,Dewi Nugroho,F,42.0,Consumer,North Jakarta,Jakarta,2023-06-28
C01636,Budi Maulana,M,45.0,Consumer,Pontianak,Kalimantan,2023-11-28
C01637,Sari Saputra,M,43.0,Consumer,Central Jakarta,Jakarta,2025-04-26
C01638,Wahyu Putri,M,18.0,Consumer,Kediri,East Java,2025-10-17
C01639,Maya Lestari,F,39.0,Consumer,West Jakarta,Jakarta,2025-05-18
C01640,PT Nusa Retail,,,Corporate,Bogor,West Java,2022-10-21
C01641,Maya Wijaya,M,18.0,Consumer,Pekanbaru,Sumatra,2022-09-16
C01642,Vina Santoso,F,30.0,Consumer,Surabaya,East Java,2023-01-15
C01643,Hana Hidayat,F,57.0,Consumer,West Jakarta,Jakarta,2024-08-28
C01644,PT Sentosa Jaya,,,Small Business,East Jakarta,Jakarta,2022-10-24
C01645,PT Global Indonesia,,,Corporate,Central Jakarta,Jakarta,2024-09-04
C01646,Tio Nugroho,M,53.0,Consumer,West Jakarta,Jakarta,2023-09-27
C01647,Nadia Kusuma,M,54.0,Consumer,Palu,Sulawesi,2025-04-15
C01648,Vina Putri,M,51.0,Consumer,Jember,East Java,2023-11-09
C01649,CV Berkah Jaya,,,Small Business,East Jakarta,Jakarta,2022-10-31
C01650,Joko Saputra,M,27.0,Consumer,Magelang,Central Java,2024-01-13
C01651,PT Cakra Sentosa,,,Corporate,Jember,East Java,2022-07-11
C01652,Vina Pratama,M,52.0,Consumer,Central Jakarta,Jakarta,2022-12-04
C01653,PT Global Indonesia,,,Corporate,Makassar,Sulawesi,2023-05-19
C01654,Joko Putri,F,53.0,Consumer,South Jakarta,Jakarta,2025-12-05
C01655,Budi Wijaya,M,52.0,Consumer,Balikpapan,Kalimantan,2023-03-16
C01656,Hana Maulana,M,36.0,Consumer,Makassar,Sulawesi,2023-06-22
C01657,Lina Saputra,F,52.0,Consumer,Palu,Sulawesi,2022-11-28
C01658,Lina Hidayat,F,27.0,Consumer,Bekasi,West Java,2022-07-15
C01659,CV Sukses Jaya,,,Small Business,Jember,East Java,2022-07-29
C01660,PT Artha Indonesia,,,Corporate,Jember,East Java,2023-03-19
C01661,Sari Maulana,M,38.0,Consumer,Jember,East Java,2022-10-05
C01662,Indra Hidayat,F,39.0,Consumer,East Jakarta,Jakarta,2024-08-17
C01663,PT Mitra Indonesia,,,Corporate,Central Jakarta,Jakarta,2023-09-23
C01664,Joko Nugroho,M,56.0,Consumer,Bekasi,West Java,2024-06-30
C01665,Yusuf Putri,M,56.0,Consumer,Kediri,East Java,2025-10-26
C01666,PT Global Sentosa,,,Corporate,Bandar Lampung,Sumatra,2024-01-04
C01667,Maya Saputra,F,52.0,Consumer,Magelang,Central Java,2023-02-06
C01668,PT Nusantara Jaya,,,Small Business,Bekasi,West Java,2023-03-29
C01669,PT Nusa Indonesia,,,Corporate,Manado,Sulawesi,2025-09-12
C01670,PT Mitra Sentosa,,,Corporate,Cimahi,West Java,2024-09-28
C01671,Hana Wijaya,M,27.0,Consumer,Semarang,Central Java,2025-08-25
C01672,Lina Maulana,M,25.0,Consumer,Palembang,Sumatra,2023-11-17
C01673,Fajar Hidayat,F,48.0,Consumer,Padang,Sumatra,2025-07-24
C01674,Yusuf Pratama,F,34.0,Consumer,Palu,Sulawesi,2022-05-27
C01675,PT Nusantara Jaya,,,Small Business,Sidoarjo,East Java,2025-01-12
C01676,PT Prima Logistik,,,Small Business,Surakarta,Central Java,2022-12-16
C01677,Yusuf Maulana,M,19.0,Consumer,Central Jakarta,Jakarta,2023-05-07
C01678,Gita Saputra,F,38.0,Consumer,Palembang,Sumatra,2024-10-14
C01679,Vina Lestari,M,34.0,Consumer,Bogor,West Java,2025-05-08
C01680,Citra Nugroho,M,57.0,Consumer,Makassar,Sulawesi,2025-02-04
C01681,PT Prima Digital,,,Small Business,Semarang,Central Java,2022-12-01
C01682,PT Nusantara Abadi,,,Small Business,Magelang,Central Java,2023-09-13
C01683,PT Sentosa Sejahtera,,,Small Business,Malang,East Java,2025-12-21
C01684,Maya Permata,F,30.0,Consumer,East Jakarta,Jakarta,2023-08-14
C01685,Andi Pratama,M,57.0,Consumer,Bandung,West Java,2023-03-13
C01686,CV Sukses Jaya,,,Small Business,Cimahi,West Java,2022-07-14
C01687,Andi Putri,M,50.0,Consumer,Banjarmasin,Kalimantan,2022-10-06
C01688,Maya Wijaya,M,40.0,Consumer,Palembang,Sumatra,2025-06-24
C01689,Karin Pratama,F,44.0,Consumer,Central Jakarta,Jakarta,2023-09-20
C01690,CV Sukses Digital,,,Small Business,Bandung,West Java,2025-08-22
C01691,Tio Pratama,F,47.0,Consumer,North Jakarta,Jakarta,2025-08-09
C01692,Citra Wijaya,F,25.0,Consumer,Central Jakarta,Jakarta,2022-08-03
C01693,Wahyu Putri,M,54.0,Consumer,South Jakarta,Jakarta,2022-12-26
C01694,Yusuf Santoso,M,59.0,Consumer,Central Jakarta,Jakarta,2023-03-22
C01695,CV Sukses Sejahtera,,,Small Business,Medan,Sumatra,2025-07-19
C01696,PT Global Sentosa,,,Consumerr,Balikpapan,Kalimantan,2022-12-31
C01697,Raka Kusuma,F,56.0,Consumer,Malang,East Java,2022-07-05
C01698,Yusuf Permata,F,30.0,Consumer,Sidoarjo,East Java,2024-08-24
C01699,Tio Putri,M,25.0,Consumer,Surakarta,Central Java,2023-11-09
C01700,CV Sukses Jaya,,,Small Business,Kediri,East Java,2025-04-24
C01701,Andi Wijaya,M,38.0,Consumer,Cimahi,West Java,2023-01-03
C01702,CV Sukses Digital,,,Small Business,Surakarta,Central Java,2023-11-11
C01703,CV Berkah Logistik,,,Small Business,Sidoarjo,East Java,2022-11-26
C01704,Citra Permata,F,21.0,Consumer,Central Jakarta,Jakarta,2025-01-13
C01705,Gita Putri,M,36.0,Consumer,Palembang,Sumatra,2024-01-26
C01706,Lina Ramadhan,M,41.0,Consumer,Palembang,Sumatra,2025-10-13
C01707,Budi Putri,M,24.0,Consumer,Palu,Sulawesi,2025-05-31
C01708,PT Artha Indonesia,,,Corporate,Bogor,West Java,2025-10-02
C01709,Nadia Hidayat,F,29.0,Consumer,East Jakarta,Jakarta,2022-02-28
C01710,PT Nusantara Sejahtera,,,Small Business,South Jakarta,Jakarta,2024-10-28
C01711,CV Berkah Logistik,,,Small Business,Tegal,Central Java,2023-01-18
C01712,CV Sukses Abadi,,,Small Business,Padang,Sumatra,2023-10-06
C01713,PT Global Indonesia,,,Corporate,Surabaya,East Java,2023-11-16
C01714,Tio Putri,M,37.0,Consumer,Central Jakarta,Jakarta,2024-11-14
C01715,PT Maju Sejahtera,,,Small Business,Surabaya,East Java,2022-02-13
C01716,Vina Lestari,F,49.0,Consumer,East Jakarta,Jakarta,2024-02-24
C01717,CV Sukses Abadi,,,Small Business,Kediri,East Java,2024-03-23
C01718,PT Nusa Abadi,,,Corporate,Medan,Sumatra,2024-02-13
C01719,PT Prima Logistik,,,Small Business,Medan,Sumatra,2025-03-21
C01720,Karin Putri,F,31.0,Consumer,Cimahi,West Java,2024-09-17
C01721,PT Nusantara Mandiri,,,Small Business,East Jakarta,Jakarta,2022-10-02
C01722,Budi Hidayat,M,56.0,Consumer,Makassar,Sulawesi,2023-10-11
C01723,Gita Hidayat,M,56.0,Consumer,Pekanbaru,Sumatra,2023-01-31
C01724,Joko Nugroho,M,44.0,Consumer,Bandung,West Java,2022-07-09
C01725,Nadia Saputra,M,33.0,Consumer,North Jakarta,Jakarta,2024-09-27
C01726,PT Prima Abadi,,,Small Business,Malang,East Java,2025-03-19
C01727,Lina Permata,M,35.0,Consumer,West Jakarta,Jakarta,2025-08-17
C01728,Fajar Maulana,F,56.0,Consumer,Bandar Lampung,Sumatra,2022-10-17
C01729,Raka Saputra,F,59.0,Consumer,Bogor,West Java,2024-02-29
C01730,Dewi Putri,M,43.0,Consumer,Magelang,Central Java,2023-09-04
C01731,Sari Ramadhan,F,47.0,Consumer,Tegal,Central Java,2023-10-28
C01732,Fajar Pratama,F,32.0,Consumer,West Jakarta,Jakarta,2025-02-14
C01733,PT Prima Digital,,,Small Business,Sidoarjo,East Java,2025-04-22
C01734,PT Artha Abadi,,,Corporate,Depok,West Java,2023-05-13
C01735,CV Berkah Abadi,,,Small Business,Semarang,Central Java,2022-01-23
C01736,Andi Ramadhan,F,47.0,Consumer,South Jakarta,Jakarta,2024-05-31
C01737,Tio Permata,M,35.0,Consumer,Cimahi,West Java,2024-07-23
C01738,Wahyu Ramadhan,M,19.0,Consumer,Padang,Sumatra,2025-07-16
C01739,Eko Wijaya,M,22.0,Consumer,Bekasi,West Java,2024-01-11
C01740,PT Mitra Indonesia,,,Corporate,South Jakarta,Jakarta,2023-10-27
C01741,PT Nusantara Digital,,,Small Business,Depok,West Java,2022-09-30
C01742,Budi Kusuma,M,41.0,Consumer,Bogor,West Java,2024-07-30
C01743,Vina Maulana,M,37.0,Consumer,Semarang,Central Java,2025-09-23
C01744,Eko Ramadhan,F,56.0,Consumer,South Jakarta,Jakarta,2022-12-06
C01745,Budi Lestari,F,50.0,Consumer,Depok,West Java,2025-07-06
C01746,Hana Hidayat,M,31.0,Consumer,Jember,East Java,2022-05-19
C01747,Budi Nugroho,M,59.0,Consumer,Balikpapan,Kalimantan,2022-01-19
C01748,Fajar Maulana,F,38.0,Consumer,Padang,Sumatra,2025-07-08
C01749,Raka Putri,M,57.0,Consumer,Pekanbaru,Sumatra,2022-01-24
C01750,Hana Pratama,M,49.0,Consumer,Kediri,East Java,2023-11-16
C01751,PT Mitra Sentosa,,,Corporate,East Jakarta,Jakarta,2022-07-24
C01752,Maya Nugroho,F,42.0,Consumer,Kediri,East Java,2022-08-16
C01753,Maya Maulana,F,23.0,Consumer,Central Jakarta,Jakarta,2022-06-05
C01754,Tio Maulana,M,54.0,Consumer,Bandung,West Java,2022-11-08
C01755,PT Prima Digital,,,Small Business,Medan,Sumatra,2023-11-07
C01756,Indra Permata,F,55.0,Consumer,Bandar Lampung,Sumatra,2024-10-27
C01757,PT Nusantara Abadi,,,Small Business,West Jakarta,Jakarta,2025-03-01
C01758,Gita Lestari,F,54.0,Consumer,North Jakarta,Jakarta,2022-03-24
C01759,Raka Permata,F,24.0,Consumer,North Jakarta,Jakarta,2023-03-25
C01760,Lina Kusuma,M,29.0,Consumer,Bekasi,West Java,2023-03-30
C01761,Citra Saputra,M,40.0,Consumer,West Jakarta,Jakarta,2024-12-03
C01762,Maya Santoso,F,21.0,Consumer,Medan,Sumatra,2024-06-19
C01763,Lina Maulana,M,52.0,Consumer,North Jakarta,Jakarta,2024-12-15
C01764,Nadia Nugroho,F,43.0,Consumer,Surabaya,East Java,2024-07-15
C01765,Vina Maulana,F,39.0,Consumer,Bandung,West Java,2025-08-31
C01766,Raka Saputra,M,42.0,Consumer,Tegal,Central Java,2024-06-08
C01767,CV Berkah Digital,,,Small Business,Pontianak,Kalimantan,2025-09-16
C01768,Indra Lestari,M,28.0,Consumer,Central Jakarta,Jakarta,2022-12-18
C01769,PT Cakra Abadi,,,Corporate,North Jakarta,Jakarta,2022-02-14
C01770,Raka Nugroho,F,50.0,Consumer,Makassar,Sulawesi,2024-06-24
C01771,Lina Wijaya,F,28.0,Consumer,South Jakarta,Jakarta,2023-07-02
C01772,Sari Lestari,M,47.0,Consumer,Padang,Sumatra,2022-04-12
C01773,PT Mitra Sentosa,,,Corporate,Cimahi,West Java,2024-04-18
C01774,Nadia Hidayat,M,55.0,Consumer,South Jakarta,Jakarta,2023-05-06
C01775,Dewi Permata,F,18.0,Consumer,Banjarmasin,Kalimantan,2023-08-18
C01776,Fajar Lestari,F,25.0,Consumer,Depok,West Java,2023-06-13
C01777,Gita Putri,F,46.0,Consumer,Surakarta,Central Java,2025-06-15
C01778,Hana Santoso,M,34.0,Consumer,South Jakarta,Jakarta,2024-12-03
C01779,Yusuf Putri,M,48.0,Consumer,Central Jakarta,Jakarta,2024-06-27
C01780,Yusuf Santoso,M,19.0,Consumer,Magelang,Central Java,2024-08-18
C01781,Raka Nugroho,M,32.0,Consumer,West Jakarta,Jakarta,2023-04-01
C01782,PT Nusantara Mandiri,,,Small Business,Padang,Sumatra,2025-11-24
C01783,PT Nusantara Mandiri,,,Small Business,Kediri,East Java,2022-08-26
C01784,Karin Putri,F,33.0,Consumer,Pekanbaru,Sumatra,2022-11-13
C01785,Tio Hidayat,F,43.0,Consumer,Banjarmasin,Kalimantan,2023-03-23
C01786,PT Prima Sejahtera,,,Small Business,East Jakarta,Jakarta,2023-05-20
C01787,Indra Santoso,M,34.0,Consumer,Magelang,Central Java,2022-07-19
C01788,PT Global Abadi,,,Corporate,Bogor,West Java,2025-01-24
C01789,Maya Santoso,F,54.0,Consumer,Palembang,Sumatra,2023-06-08
C01790,CV Berkah Logistik,,,Small Business,Makassar,Sulawesi,2022-01-13
C01791,Yusuf Saputra,F,32.0,Consumer,Surabaya,East Java,2024-09-06
C01792,PT Artha Sentosa,,,Corporate,Malang,East Java,2024-06-02
C01793,Raka Permata,F,39.0,Consumer,Pontianak,Kalimantan,2022-09-07
C01794,CV Berkah Abadi,,,Small Business,South Jakarta,Jakarta,2022-01-22
C01795,Joko Permata,M,58.0,Consumer,Kediri,East Java,2025-08-23
C01796,PT Nusantara Sejahtera,,,Small Business,Surabaya,East Java,2023-03-02
C01797,Yusuf Kusuma,M,30.0,Consumer,Bekasi,West Java,2024-09-02
C01798,Joko Saputra,M,30.0,Consumer,North Jakarta,Jakarta,2022-08-06
C01799,Indra Ramadhan,M,30.0,Consumer,Pekanbaru,Sumatra,2022-04-16
C01800,Raka Lestari,M,27.0,Consumer,Tegal,Central Java,2025-10-21
C01801,Budi Pratama,M,18.0,Consumer,Palembang,Sumatra,2024-10-15
C01802,Hana Maulana,F,36.0,Consumer,Sidoarjo,East Java,2024-04-23
C01803,Yusuf Pratama,F,60.0,Consumer,Palu,Sulawesi,2022-05-12
C01804,Lina Lestari,M,30.0,Consumer,North Jakarta,Jakarta,2025-02-14
C01805,Hana Hidayat,M,40.0,Consumer,Surabaya,East Java,2025-09-02
C01806,Sari Saputra,F,22.0,Consumer,Semarang,Central Java,2024-10-04
C01807,PT Cakra Indonesia,,,Corporate,Manado,Sulawesi,2025-08-15
C01808,Nadia Putri,M,57.0,Consumer,Jember,East Java,2025-02-04
C01809,Yusuf Kusuma,M,20.0,Consumer,Padang,Sumatra,2025-10-01
C01810,CV Sukses Jaya,,,Small Business,Pekanbaru,Sumatra,2024-04-09
C01811,Hana Lestari,F,23.0,Consumer,Padang,Sumatra,2022-01-26
C01812,PT Prima Abadi,,,Small Business,North Jakarta,Jakarta,2024-07-18
C01813,Joko Nugroho,F,44.0,Consumer,Bogor,West Java,2024-08-08
C01814,Fajar Wijaya,F,48.0,Consumer,North Jakarta,Jakarta,2025-12-20
C01815,Yusuf Lestari,M,53.0,Consumer,Medan,Sumatra,2025-01-31
C01816,Yusuf Hidayat,F,54.0,Consumer,Magelang,Central Java,2022-12-02
C01817,Indra Maulana,M,23.0,Consumer,Depok,West Java,2022-11-23
C01818,Raka Hidayat,F,58.0,Consumer,West Jakarta,Jakarta,2024-09-28
C01819,Maya Santoso,M,58.0,Consumer,Palembang,Sumatra,2024-08-15
C01820,Nadia Saputra,F,28.0,Consumer,Cimahi,West Java,2022-05-14
C01821,PT Cakra Sentosa,,,Corporate,Bogor,West Java,2022-02-23
C01822,PT Maju Digital,,,Small Business,West Jakarta,Jakarta,2023-04-19
C01823,CV Berkah Jaya,,,Small Business,Jember,East Java,2023-06-18
C01824,CV Berkah Mandiri,,,Small Business,Surakarta,Central Java,2023-07-23
C01825,Budi Lestari,F,19.0,Consumer,Bogor,West Java,2024-01-07
C01826,PT Sentosa Mandiri,,,Small Business,East Jakarta,Jakarta,2024-06-14
C01827,Joko Pratama,F,46.0,Consumer,Padang,Sumatra,2023-04-17
C01828,PT Maju Mandiri,,,Small Business,Magelang,Central Java,2025-12-04
C01829,PT Cakra Indonesia,,,Corporate,Palu,Sulawesi,2025-08-28
C01830,PT Prima Logistik,,,Small Business,Surabaya,East Java,2023-07-30
C01831,Gita Kusuma,F,24.0,Consumer,Magelang,Central Java,2024-03-23
C01832,Tio Permata,M,25.0,Consumer,Malang,East Java,2025-05-18
C01833,Andi Pratama,F,32.0,Consumer,Depok,West Java,2023-08-09
C01834,Karin Putri,M,45.0,Consumer,Semarang,Central Java,2024-09-20
C01835,Lina Hidayat,M,56.0,Consumer,Depok,West Java,2023-09-03
C01836,Nadia Maulana,M,34.0,Consumer,Central Jakarta,Jakarta,2022-09-24
C01837,Yusuf Santoso,M,37.0,Consumer,Kediri,East Java,2023-04-25
C01838,Wahyu Pratama,F,49.0,Consumer,Palembang,Sumatra,2024-10-18
C01839,CV Sukses Abadi,,,Small Business,East Jakarta,Jakarta,2022-07-26
C01840,PT Prima Sejahtera,,,Small Business,South Jakarta,Jakarta,2023-07-11
C01841,Nadia Maulana,F,26.0,Consumer,Bandung,West Java,2024-12-06
C01842,Vina Saputra,M,48.0,Consumer,Depok,West Java,2023-06-15
C01843,Indra Pratama,M,49.0,Consumer,Bandar Lampung,Sumatra,2022-09-29
C01844,Indra Lestari,M,21.0,Consumer,Manado,Sulawesi,2025-08-04
C01845,Citra Maulana,F,21.0,Consumer,Surakarta,Central Java,2025-04-17
C01846,Raka Pratama,F,39.0,Consumer,Bogor,West Java,2025-05-24
C01847,Indra Wijaya,M,45.0,Consumer,West Jakarta,Jakarta,2024-08-14
C01848,Indra Nugroho,F,49.0,Consumer,East Jakarta,Jakarta,2025-05-07
C01849,PT Cakra Retail,,,Corporate,Kediri,East Java,2023-08-16
C01850,Tio Permata,M,37.0,Consumer,Depok,West Java,2023-06-29
C01851,Dewi Nugroho,M,25.0,Consumer,North Jakarta,Jakarta,2025-08-23
C01852,Hana Lestari,M,33.0,Consumer,Depok,West Java,2022-09-16
C01853,Karin Santoso,F,34.0,Consumer,Manado,Sulawesi,2022-03-26
C01854,CV Sukses Mandiri,,,Consumerr,West Jakarta,Jakarta,2024-01-19
C01855,PT Sentosa Mandiri,,,Small Business,West Jakarta,Jakarta,2025-10-16
C01856,PT Prima Jaya,,,Small Business,Bandar Lampung,Sumatra,2023-02-04
C01857,Hana Pratama,F,50.0,Consumer,Central Jakarta,Jakarta,2022-07-03
C01858,CV Berkah Logistik,,,Small Business,Bekasi,West Java,2025-07-25
C01859,Gita Permata,M,19.0,Consumer,Bandung,West Java,2025-06-15
C01860,PT Global Indonesia,,,Corporate,Balikpapan,Kalimantan,2025-05-15
C01861,Indra Nugroho,F,52.0,Consumer,Central Jakarta,Jakarta,2022-12-11
C01862,Lina Permata,F,30.0,Consumer,Kediri,East Java,2024-11-06
C01863,Budi Nugroho,F,23.0,Consumer,Medan,Sumatra,2024-08-30
C01864,Sari Santoso,M,31.0,Consumer,Padang,Sumatra,2023-02-19
C01865,Raka Wijaya,F,22.0,Consumer,Bandung,West Java,2023-12-18
C01866,Citra Hidayat,M,21.0,Consumer,Medan,Sumatra,2025-11-26
C01867,Sari Ramadhan,M,24.0,Consumer,Jember,East Java,2022-03-31
C01868,PT Prima Mandiri,,,Small Business,Depok,West Java,2023-09-05
C01869,Yusuf Saputra,F,29.0,Consumer,Central Jakarta,Jakarta,2022-07-21
C01870,PT Nusa Sentosa,,,Corporate,North Jakarta,Jakarta,2025-01-07
C01871,CV Sukses Jaya,,,Small Business,Palu,Sulawesi,2022-08-18
C01872,Tio Maulana,M,40.0,Consumer,Bandung,West Java,2024-05-16
C01873,PT Nusa Abadi,,,Corporate,Pekanbaru,Sumatra,2023-07-21
C01874,Andi Hidayat,F,21.0,Consumer,Manado,Sulawesi,2023-01-11
C01875,PT Global Indonesia,,,Corporate,Surabaya,East Java,2025-03-17
C01876,Maya Nugroho,F,48.0,Consumer,Pekanbaru,Sumatra,2024-06-13
C01877,Nadia Ramadhan,M,53.0,Consumer,Palembang,Sumatra,2024-04-16
C01878,CV Sukses Mandiri,,,Small Business,Surakarta,Central Java,2023-11-09
C01879,Gita Ramadhan,F,29.0,Consumer,East Jakarta,Jakarta,2022-04-14
C01880,Andi Ramadhan,M,25.0,Consumer,Surabaya,East Java,2025-03-10
C01881,Nadia Ramadhan,F,38.0,Consumer,Magelang,Central Java,2022-08-11
C01882,Sari Kusuma,F,20.0,Consumer,Semarang,Central Java,2024-01-28
C01883,Joko Permata,M,47.0,Consumer,North Jakarta,Jakarta,2022-02-01
C01884,CV Sukses Digital,,,Small Business,West Jakarta,Jakarta,2025-12-17
C01885,Lina Hidayat,F,46.0,Consumer,Magelang,Central Java,2023-05-24
C01886,PT Artha Indonesia,,,Corporate,Tegal,Central Java,2022-04-30
C01887,Citra Santoso,M,23.0,Consumer,Bekasi,West Java,2025-12-20
C01888,Vina Nugroho,F,33.0,Consumer,Depok,West Java,2022-12-03
C01889,Nadia Putri,M,41.0,Consumer,Balikpapan,Kalimantan,2025-09-06
C01890,Hana Nugroho,M,24.0,Consumer,Cimahi,West Java,2022-05-10
C01891,Vina Santoso,M,19.0,Consumer,Padang,Sumatra,2025-06-15
C01892,PT Maju Abadi,,,Small Business,Malang,East Java,2023-01-10
C01893,Joko Putri,M,32.0,Consumer,Semarang,Central Java,2024-11-30
C01894,Tio Wijaya,F,50.0,Consumer,Cimahi,West Java,2023-05-24
C01895,Andi Nugroho,F,52.0,Consumer,Pontianak,Kalimantan,2025-07-20
C01896,CV Berkah Logistik,,,Small Business,Cimahi,West Java,2023-10-21
C01897,Citra Lestari,F,34.0,Consumer,Sidoarjo,East Java,2022-04-04
C01898,PT Sentosa Abadi,,,Small Business,Balikpapan,Kalimantan,2024-01-22
C01899,Wahyu Santoso,M,35.0,Consumer,South Jakarta,Jakarta,2024-02-04
C01900,Andi Putri,F,34.0,Consumer,Depok,West Java,2024-06-04
C01901,Vina Nugroho,F,47.0,Consumer,Pekanbaru,Sumatra,2023-09-21
C01902,Andi Santoso,F,23.0,Consumer,Bandar Lampung,Sumatra,2025-08-05
C01903,Tio Nugroho,M,18.0,Consumer,Jember,East Java,2024-12-18
C01904,Karin Saputra,F,44.0,Consumer,Semarang,Central Java,2024-04-24
C01905,Vina Hidayat,F,22.0,Consumer,Bogor,West Java,2024-10-21
C01906,Fajar Wijaya,M,41.0,Consumer,North Jakarta,Jakarta,2024-08-12
C01907,Eko Kusuma,F,37.0,Consumer,Jember,East Java,2023-02-14
C01908,PT Maju Digital,,,Small Business,Balikpapan,Kalimantan,2023-02-26
C01909,Maya Santoso,F,19.0,Consumer,Jember,East Java,2024-05-13
C01910,Lina Saputra,F,48.0,Consumer,Palu,Sulawesi,2022-06-24
C01911,Sari Ramadhan,M,42.0,Consumer,Surabaya,East Java,2022-04-18
C01912,PT Nusantara Jaya,,,Small Business,Surabaya,East Java,2022-12-13
C01913,Yusuf Maulana,F,58.0,Consumer,North Jakarta,Jakarta,2022-08-27
C01914,Citra Wijaya,F,54.0,Consumer,Medan,Sumatra,2023-10-04
C01915,Nadia Kusuma,M,60.0,Consumer,Bandung,West Java,2024-02-29
C01916,Sari Santoso,F,23.0,Consumer,Pontianak,Kalimantan,2024-10-08
C01917,CV Berkah Abadi,,,Small Business,Banjarmasin,Kalimantan,2025-03-08
C01918,PT Sentosa Digital,,,Small Business,Bogor,West Java,2022-05-17
C01919,PT Sentosa Jaya,,,Small Business,Jember,East Java,2022-07-22
C01920,CV Sukses Mandiri,,,Small Business,Bandung,West Java,2022-09-07
C01921,PT Nusa Retail,,,Corporate,Bogor,West Java,2022-02-01
C01922,Vina Hidayat,M,53.0,Consumer,Cimahi,West Java,2024-06-15
C01923,Dewi Putri,F,21.0,Consumer,Central Jakarta,Jakarta,2025-03-21
C01924,Citra Lestari,F,29.0,Consumer,Malang,East Java,2025-08-11
C01925,Budi Kusuma,F,51.0,Consumer,Kediri,East Java,2025-06-24
C01926,Vina Kusuma,M,38.0,Consumer,East Jakarta,Jakarta,2024-12-17
C01927,Andi Ramadhan,M,36.0,Consumer,Bekasi,West Java,2025-09-11
C01928,PT Prima Mandiri,,,Small Business,Tegal,Central Java,2024-09-27
C01929,Citra Putri,F,44.0,Consumer,Kediri,East Java,2022-05-04
C01930,CV Sukses Digital,,,Small Business,Cimahi,West Java,2022-01-24
C01931,Andi Maulana,M,34.0,Consumer,East Jakarta,Jakarta,2023-12-18
C01932,Gita Hidayat,M,20.0,Consumer,Bogor,West Java,2022-11-24
C01933,PT Prima Sejahtera,,,Small Business,Manado,Sulawesi,2025-12-05
C01934,Wahyu Kusuma,M,21.0,Consumer,Semarang,Central Java,2024-11-30
C01935,Tio Nugroho,F,27.0,Consumer,Bandung,West Java,2025-02-09
C01936,PT Mitra Sentosa,,,Corporate,Banjarmasin,Kalimantan,2024-06-22
C01937,CV Berkah Digital,,,Small Business,Palembang,Sumatra,2022-09-22
C01938,Dewi Santoso,F,30.0,Consumer,Bandung,West Java,2023-09-01
C01939,PT Cakra Sentosa,,,Corporate,Kediri,East Java,2025-12-10
C01940,PT Global Abadi,,,Corporate,Magelang,Central Java,2024-08-10
C01941,Wahyu Nugroho,M,35.0,Consumer,Magelang,Central Java,2022-02-02
C01942,Gita Permata,M,50.0,Consumer,Makassar,Sulawesi,2024-02-07
C01943,PT Nusa Sentosa,,,Corporate,Medan,Sumatra,2023-05-07
C01944,Dewi Santoso,M,46.0,Consumer,Malang,East Java,2024-11-10
C01945,Hana Hidayat,F,27.0,Consumer,Kediri,East Java,2025-08-04
C01946,CV Berkah Sejahtera,,,Small Business,Cimahi,West Java,2025-07-26
C01947,Joko Pratama,F,57.0,Consumer,Bogor,West Java,2024-08-12
C01948,Lina Pratama,M,30.0,Consumer,Kediri,East Java,2024-02-04
C01949,Andi Hidayat,F,35.0,Consumer,Bekasi,West Java,2025-06-02
C01950,Gita Wijaya,M,60.0,Consumer,Bogor,West Java,2024-05-25
C01951,Karin Maulana,F,46.0,Consumer,Magelang,Central Java,2024-08-04
C01952,Nadia Putri,M,57.0,Consumer,Malang,East Java,2022-02-18
C01953,Vina Lestari,F,51.0,Consumer,Magelang,Central Java,2025-08-17
C01954,CV Sukses Logistik,,,Small Business,Sidoarjo,East Java,2022-09-04
C01955,PT Nusantara Digital,,,Small Business,Balikpapan,Kalimantan,2024-09-20
C01956,CV Berkah Mandiri,,,Small Business,Bandar Lampung,Sumatra,2022-07-12
C01957,Yusuf Pratama,F,21.0,Consumer,Bandung,West Java,2023-02-17
C01958,CV Berkah Mandiri,,,Small Business,Surabaya,East Java,2023-09-14
C01959,Nadia Putri,F,28.0,Consumer,Surabaya,East Java,2023-05-19
C01960,Budi Putri,F,36.0,Consumer,Pontianak,Kalimantan,2023-02-26
C01961,Lina Santoso,M,30.0,Consumer,Kediri,East Java,2023-06-29
C01962,PT Nusa Indonesia,,,Corporate,Bekasi,West Java,2022-04-29
C01963,PT Cakra Retail,,,Corporate,Pekanbaru,Sumatra,2024-08-07
C01964,CV Sukses Sejahtera,,,Small Business,Jember,East Java,2022-10-05
